,Unnamed: 0,platforms,genres,rating,title,url,star,review,author,n_ratings,cover,id,type
376,377,PC,游戏 / 角色扮演 / 冒险 / 策略 / 动作,8.7,Mount & Blade 骑马与砍杀：泡菜,https://www.douban.com/game/26991986/,45.0,没日没夜地完成了主线，最终危机四起，国土沦丧，经济崩溃，没有完成统一大业,羽林枪,21.0,https://img1.doubanio.com/f/shire/83b60b0cec1ee0e57e3f9996384746b916beadf8/pics/thing-default-lpic.gif,376,动作
377,378,SFC/SNES/超任 / MD/世嘉五代 / FC/NES/红白机 / GB,游戏 / 乱斗/清版 / 动作 / 射击,8.6,忍者蛙与双截龙 Battletoads & Double Dragon,https://www.douban.com/game/20423978/,45.0,"很好玩,难度也很高,可惜小时候打过飞机那关就自动死机了..",Trespasser,151.0,https://img3.doubanio.com/lpic/s28598970.jpg,377,动作
378,379,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 益智 / 冒险 / 动作,8.6,霜雪 RiME,https://www.douban.com/game/27017889/,45.0,流程不长，故事也比较简单(根据通关后的章节名应该讲述的是悲伤五个阶段)。游戏本身有点像去掉战斗的神海，大部分都是攀爬和解谜，不过最亮眼的还是场景设计，星空，水底，雨景，还有能手动控制的昼夜变换，等等，每一个都是震撼人心，美轮美奂。,SquareOfSlow,241.0,https://img3.doubanio.com/lpic/s29518391.jpg,378,动作
379,380,PC,游戏 / 横版过关 / 冒险 / 动作 / 大型多人在线,8.6,冒险岛Online 메이플스토리,https://www.douban.com/game/10751017/,45.0,绝对是我玩过最久的游戏，休闲类游戏的巅峰，冒险岛里的一切都那么美妙而真实，音乐、画、建模都完美。周围小朋友都在玩，五年级起便在科技学院左边的几家网吧流窜，拿家里的零钱、奶奶给的钱来充点（至少花了2000块）经历过被盗号，盗别人号，整容、练级，被无数人骗点券，认识王老吉大叔，第一次在游戏里做生意，做家族任务，跳跳关，围观蝙蝠王，开自己的私服，上别人的私服刷boss，开挂刷等级，因为加错点弃号，不升级就到处去旅游，从两座塔的1楼一路爬到100楼…我真的很后悔盗了那位女孩的号，萍水相逢能给你无限信任的人是多么难得。弃游之前我往她的账号里充了200块，希望她能够发现，世界并不是处处肮脏。初二因为在家一直玩游戏，被姨父威胁要剪我网线。妈的，这见证了我多少青春。每年都会在电脑上再下下来，但终究回不去了,JonDoe297,1434.0,https://img3.doubanio.com/lpic/s28396920.jpg,379,动作
380,381,PS / SFC/SNES/超任 / Arcade/街机,游戏 / 乱斗/清版 / 动作,8.6,名将 Captain Commando,https://www.douban.com/game/10799242/,45.0,这就是我的童年啊！！！画面与制作精良，游戏的背景音乐很有特点，很喜欢！各种人设也非常不错，几个主角的形象和技能都让人印象深刻，小时候对这种东西毫无抵抗力！童年最喜欢的街机游戏，没有之一！不管是画风还是打击感，节奏，完美。,Max·Planck,847.0,https://img3.doubanio.com/lpic/s24477630.jpg,380,动作
381,382,PC,游戏 / 益智 / 冒险 / 动作,8.6,神秘视线8：逃离乌鸦赫斯特庄园  Mystery Case Files： Escape  from Ravenhearst,https://www.douban.com/game/26660802/,45.0,全系列第八部，乌鸦赫斯特庄园主题的第三作，之后还有续集“Key to Ravenhearst”，首次引入会变化的隐藏物品。,云璈,48.0,https://img3.doubanio.com/lpic/s28336364.jpg,381,动作
382,383,NDS,游戏 / 冒险 / 动作,8.6,超级马里奥64 DS スーパーマリオ64DS,https://www.douban.com/game/26346960/,45.0,150颗星完美收集达成，过程美妙而艰苦。重制承袭原版精巧的箱庭关卡设计又新增三名角色，路易吉好用到让马里奥全程蹲冷宫，多出30颗星探索和36款小游戏收集进一步丰富了内容。缺憾在于操作手感欠佳，虽说DS重制版做出了虚拟摇杆这一意义重大的开创，可马里奥毕竟是操作精度要求很高的游戏，触屏还是难为了它。到头只能选择十字键玩起来很累手，尤其是抓那一堆兔子简直要命...。,爱的镇魂歌,71.0,https://img1.doubanio.com/lpic/s29754498.jpg,382,动作
383,384,PC / PS3 / PS2 / Xbox / NGC/GameCube / GBA,游戏 / 动作,8.6,细胞分裂2：明日潘多拉 Tom Clancy's Splinter Cell: Pandora Tomorrow,https://www.douban.com/game/21328650/,45.0,算是当年的潜入游戏老祖宗了，情怀打分。,晋人王质,123.0,https://img3.doubanio.com/lpic/s24939241.jpg,383,动作
384,385,PC / Mac / Xbox 360 / PS2 / DC/Dreamcast / Linux,游戏 / 动作 / 第一人称射击,8.6,雷神之锤3：竞技场 Quake III: Arena,https://www.douban.com/game/10744841/,45.0,好久不玩，现在已经打不过和尚了。,xyb,375.0,https://img3.doubanio.com/lpic/s25995363.jpg,384,动作
385,386,PC / FC/NES/红白机 / Arcade/街机,游戏 / 横版过关 / 射击 / 动作,8.6,沙罗曼蛇 沙羅曼蛇,https://www.douban.com/game/10751647/,45.0,最喜欢埃及风情那一关~,棉花小球,1490.0,https://img1.doubanio.com/lpic/s28971889.jpg,385,动作
386,387,PC / PSP,游戏 / 角色扮演 / 动作,8.6,伊苏7 イースVII,https://www.douban.com/game/21324251/,45.0,杀怪还是挺爽的，连我这动作苦手都可以很好的上手,凌汛,508.0,https://img3.doubanio.com/lpic/s29431704.jpg,386,动作
387,388,PC,游戏 / 动作,8.5,平原惊雷,https://www.douban.com/game/26369705/,45.0,给我搜！土八路滴干活！！！,查理布朗,32.0,https://img3.doubanio.com/lpic/s28051515.jpg,387,动作
388,389,SS/世嘉土星,游戏 / 益智 / 动作,8.4,土星炸弹人 サターンボンバーマン,https://www.douban.com/game/25912786/,45.0,对于我这种反应慢的人来说被揍是经常的。而且后来各种泡泡堂神马感觉都无法超越它,Lillia™,18.0,https://img3.doubanio.com/lpic/s29884452.jpg,388,动作
389,390,PC / PS4 / Xbox One / PSV/PS Vita / 3DS / Nintendo Switch,游戏 / 横版过关 / 冒险 / 动作,8.6,血污：月之诅咒 Bloodstained: Curse of the Moon,https://www.douban.com/game/30220591/,45.0,封面欺诈，内容良心。,spaceblue,94.0,https://img1.doubanio.com/lpic/s29783699.jpg,389,动作
390,391,iPhone / iPad / Android,游戏 / 横版过关 / 光枪射击 / 射击 / 角色扮演 / 冒险 / 动作,8.6,元气骑士 Soul Knight,https://www.douban.com/game/26988657/,45.0,也是够了，要么自己技术渣过不去给差评，要么像以撒给差评，知道这和以撒是一个类型的游戏么？这分IGN给的吧！国产游戏做成这样需要鼓励，难道各位玩家们想要中国游戏制作组或公司做出一款像美国末日一样的神作吗？整天就会说国产游戏抄袭，却不知国外有多少大作成天“借鉴”呢!(语气直接，谅解),勐之縻,563.0,https://img1.doubanio.com/lpic/s32314677.jpg,390,动作
391,392,PC / Xbox 360,游戏 / 动作,8.6,真三国无双4：特别版 真・三國無双4 Special,https://www.douban.com/game/10795591/,45.0,一入三国深似海，从此良知是路人……,Hespereia,485.0,https://img3.doubanio.com/lpic/s10324362.jpg,391,动作
392,393,Xbox One / Xbox 360,游戏 / 动作 / 第一人称射击,8.6,光环4 Halo 4,https://www.douban.com/game/20414125/,45.0,360上最后一部光环，最好的画质，突出的手感。,爱你的熊,353.0,https://img1.doubanio.com/lpic/s24450118.jpg,392,动作
393,394,PC,游戏 / 第一人称射击 / 冒险 / 动作,8.6,黑山:起源 Black Mesa,https://www.douban.com/game/26384618/,45.0,反向数3的黑山起源，总的来说不错，传承了半条命风格，没剧情和2还是有差距。            g胖：数3是不可能数3的，这辈子不可能数3的，后续剧情想不出来，又懒得做新引擎，就只能靠steam天天吸金，里面的人一言不合就喜+1，给个off还会怒买大礼包，我超喜欢在里面的！,旧世蓝调,56.0,https://img3.doubanio.com/lpic/s28066856.jpg,393,动作
394,395,PC / PS4 / Xbox One,游戏 / 动作,8.6,鬼泣4：特别版 Devil May Cry 4: Special Edition,https://www.douban.com/game/26367525/,45.0,"我就是死了也不吃卡表的冷饭！！













这饭真香～",王点点,387.0,https://img3.doubanio.com/lpic/s28112610.jpg,394,动作
395,396,PC / PS4 / Xbox One / Linux,游戏 / 冒险 / 动作,8.6,地铁：归来 Metro Redux,https://www.douban.com/game/25975801/,45.0,"玩完后才知道有隐藏的道德点系统和隐藏结局……手动再见
这游戏治好了我的蜘蛛恐惧症……",小四郎,333.0,https://img3.doubanio.com/lpic/s27452551.jpg,395,动作
396,397,PS4,游戏 / 角色扮演 / 冒险 / 动作,8.6,地平线：零之曙光 Horizon: Zero Dawn,https://www.douban.com/game/26425692/,45.0,有人说我们生存在一个既来不及猎杀恐龙也赶不上和机器人决斗的乏味年代。那么，这款游戏教你做人。,宽松睡裤又如何,2388.0,https://img3.doubanio.com/lpic/s28896393.jpg,396,动作
397,398,PS4,游戏 / 合集 / 角色扮演 / 动作,8.5,王国之心HD 2.8 终章序幕 Kingdom Hearts HD II.8: Final Chapter Prologue,https://www.douban.com/game/26615820/,45.0,现在日式RPG完全没耐心玩下去了啊。350包邮转让……,Chain,20.0,https://img1.doubanio.com/lpic/s29115179.jpg,397,动作
398,399,PC / PS4 / Xbox One,游戏 / 冒险 / 动作,8.5,杀手2 HITMAN 2,https://www.douban.com/game/27066096/,45.0,AI是最大的硬伤。世界的可信度极低：几枚硬币足以破开守卫最严密的防线，npc对可疑行为的察知能力几乎为零，专业模式下甚至可以正面杀人然后逃跑；开放地图没有意义：故事线让玩家接近目标的途径简单到愚蠢，探索趣味和节奏几乎没有。重玩价值很低级：无非是顺着故事线多走几个流程，甚至没有固定关卡的羞辱花式杀人的可研玩性高。傻逼游戏设计根本没理解杀手系列的核心玩法——渗透，也不明白潜行暗杀的核心趣味——紧张。如此这般为什么还要做开放地图？设置再多的剧情杀人方法也比不上从底层机制浮现有趣。,土生,249.0,https://img3.doubanio.com/lpic/s29844233.jpg,398,动作
399,400,PC / Xbox One,游戏 / 射击 / 冒险 / 动作,8.5,日落过载 Sunset Overdrive,https://www.douban.com/game/25886254/,45.0,有创意,Rocky,129.0,https://img3.doubanio.com/lpic/s27282075.jpg,399,动作
400,401,PC,游戏 / 动作,8.5,美味餐厅,https://www.douban.com/game/11639098/,45.0,注定对这游戏中二了。。,soft lintro,28.0,https://img3.doubanio.com/lpic/s11337743.jpg,400,动作
401,402,PC / PS4 / Xbox One / PS3 / PS2,游戏 / 动作,8.5,鬼泣 Devil May Cry,https://www.douban.com/game/26381485/,45.0,这么做个比较吧：神谷的鬼泣1是难以描摹的天才一现，田中的鬼泣2则是拙劣的狗尾续貂。3代是田中知耻而后勇的水准校正，到了鬼泣4，capcom的人才们走光了，山中无老虎，小林也敢称大王。小林是个毫无天赋的模仿匠，反应到作品中是一种工业生产气质。而至于DMC，那是什么玩意儿？,[已注销],237.0,https://img3.doubanio.com/lpic/s28063793.jpg,401,动作
402,403,PC / PS3 / Xbox 360,游戏 / 角色扮演 / 冒险 / 动作,8.5,爱丽丝：疯狂回归 Alice: Madness Returns,https://www.douban.com/game/10735238/,45.0,有幸能参與開發此作,Milo,1627.0,https://img3.doubanio.com/lpic/s9090993.jpg,402,动作
403,404,iPhone / iPad,游戏 / 冒险 / 动作,8.5,光遇 Sky,https://www.douban.com/game/27139991/,45.0,没人觉得这个游戏操作无比反人类吗？？连基本行走都难用到极点。,POWER,40.0,https://img3.doubanio.com/lpic/s29607432.jpg,403,动作
404,405,PS2,游戏 / 角色扮演 / 动作,8.5,奥丁领域 Odin Sphere,https://www.douban.com/game/10829762/,45.0,不要被其独特的艺术风格所迷惑，这实际上是一款相当硬核的2D横版动作游戏，尤其PS2版本中的许多设计可以说是在故意给玩家增加难度。游戏格局不大，几个场景来回玩，因此多线叙事虽然使整个脚本情节非常丰满，但也有过长的感觉，减掉四分之一时间会更合适一些。,流星飞绊,157.0,https://img3.doubanio.com/lpic/s28071616.jpg,404,动作
405,406,PC / PS4 / Xbox One,游戏 / 角色扮演 / 冒险 / 动作,8.5,耻辱：界外魔之死 Dishonored: Death of the Outsider,https://www.douban.com/game/27068848/,45.0,剧情基本就是边角料。设计上来看的话，五关只有两张新图，one last fight上城区图小，但路线和敌兵巡逻设计很精彩;Bank Job则是充分展示Billie Foesight的地图，水准还是不错的。系统变化有一点很讨喜:砍掉蓝药，蓝条不再是半回复，潜入节奏更快，乐趣更多。,Salahdin,153.0,https://img3.doubanio.com/lpic/s29474775.jpg,405,动作
406,407,Wii,游戏 / 动作,8.5,雷曼：疯狂兔子电视聚会 Raving Rabbids TV Party,https://www.douban.com/game/26651709/,45.0,当年把女友带回家除了啪啪啪就是玩疯兔,doradayel,17.0,https://img3.doubanio.com/lpic/s28327282.jpg,406,动作
407,408,FC/NES/红白机,游戏 / 动作,8.5,忍者神龟2 T.M.N.T,https://www.douban.com/game/26383418/,45.0,标记这个条目时，突然就很想念小时候和你一起玩小霸王的时光。昨天下单了PS4，双手柄的，什么时候再来我家和我一起打游戏吧，我最亲爱的老弟。,沧海鲸歌,338.0,https://img3.doubanio.com/lpic/s28339920.jpg,407,动作
408,409,PS4,游戏 / 冒险 / 动作,8.5,漫威蜘蛛侠 Marvels Spider-Man,https://www.douban.com/game/26817155/,45.0,给一两星的没认真看操作说明吧，这么爽的游戏都能被说成是无聊？说战斗枯燥的，我怎么觉得这游戏的潜行战斗玩的停不下来呢。还有说开放世界的，说不够完美我可以理解，说空洞的我是真服了，垂直方向上做的这么丰富的游戏你能数出几个？,凉,1294.0,https://img3.doubanio.com/lpic/s29766022.jpg,408,动作
409,410,PC / iPhone / iPad / PS3 / Xbox 360 / Windows Phone,游戏 / 冒险 / 动作,8.5,镜之边缘 Mirror's Edge,https://www.douban.com/game/10751031/,45.0,不仅革了FPS的命，也革了赛博朋克的命。大概是我玩到的第一款白赛博朋克（相对于银翼杀手之类的黑赛博朋克而言）游戏，整洁有秩序的城市似乎一尘不染，但政治黑幕的肮脏压抑却随着剧情发展逐步显现，给有关现代社会的任何乐观想象沉重一击。没有死角的明亮城市象征的不是美丽新世界，而是CIA的白房审讯室。,Parsimoniae,1266.0,https://img1.doubanio.com/lpic/s27280178.jpg,409,动作
410,411,PC / PS,游戏 / 横版过关 / 冒险 / 动作,8.5,洛克人X5 ロックマンX5,https://www.douban.com/game/10740701/,45.0,我喜欢盖亚铠甲……虽然实用性一般，但是样子很好看,傲娇哈士奇,121.0,https://img1.doubanio.com/lpic/s29341418.jpg,410,动作
411,412,FC/NES/红白机,游戏 / 横版过关 / 动作,8.5,忍者龙剑传2：黑暗邪神剑 忍者龍剣伝II 暗黒の邪神剣,https://www.douban.com/game/25730617/,45.0,"这代还真不好一命通关
",铁也,143.0,https://img1.doubanio.com/lpic/s29258068.jpg,411,动作
412,413,PC / Mac,游戏 / 模拟 / 策略 / 动作 / 飞行模拟,8.5,精英：危机四伏 Elite: Dangerous,https://www.douban.com/game/26282572/,45.0,刚上手，太他喵的难了……………………,Pecari tajacu,43.0,https://img1.doubanio.com/lpic/s28040289.jpg,412,动作
413,414,PS / FC/NES/红白机,游戏 / 横版过关 / 动作,8.5,洛克人5：布鲁斯的圈套!? ロックマン5 ブルースの罠!?,https://www.douban.com/game/26875581/,45.0,超赞,[已注销],32.0,https://img3.doubanio.com/lpic/s29232240.jpg,413,动作
414,415,PS3 / PSP / Arcade/街机,游戏 / 动作 / 射击,8.5,突击奇兵 Shock Troopers,https://www.douban.com/game/26330795/,45.0,怒版合金弹头。,流星飞绊,30.0,https://img3.doubanio.com/lpic/s28013555.jpg,414,动作
415,416,PS4 / Xbox One,游戏 / 冒险 / 动作,8.5,王国之心 3 Kingdom Hearts III,https://www.douban.com/game/26366171/,45.0,谁打的一星，有病？,jiaqi,111.0,https://img1.doubanio.com/lpic/s29873858.jpg,415,动作
416,417,iPhone / Android,游戏 / 冒险 / 策略 / 动作,8.6,逃离研究所  Fury Turn,https://www.douban.com/game/27031523/,45.0,这种我走一步怪走一步的打怪游戏比较适合我(._.)第三篇也玩完了qwq,郁哉,22.0,https://img3.doubanio.com/lpic/s29437084.jpg,416,动作
417,418,PC / PSP,游戏 / 角色扮演 / 动作,8.5,伊苏：菲尔盖纳之誓约 イース -フェルガナの誓い-,https://www.douban.com/game/10764083/,45.0,比雅特鲁帅的GG都得挂啊,落寞,453.0,https://img1.doubanio.com/lpic/s29471828.jpg,417,动作
418,419,PC / PS4 / Xbox One / Wii U / PS3 / Xbox 360,游戏 / 角色扮演 / 冒险 / 动作,8.5,刺客信条4：黑旗 Assassin's Creed IV: Black Flag,https://www.douban.com/game/21805633/,45.0,我配不上扮演的人物……自己操作时，主角的身手烂得一塌糊涂；过场动画中，他又利落帅气得像好莱坞男星似的。“前台”与“后台”落差的尴尬。,安提戈涅,3715.0,https://img3.doubanio.com/lpic/s27295603.jpg,418,动作
419,420,PC,游戏 / 角色扮演 / 动作,8.5,泰坦之旅 不朽王座 Titan Quest - Immortal Throne,https://www.douban.com/game/20429056/,45.0,开作弊器打一套好装备，选择战士，开双持，右键战风，开启无Cd冷却，好了，一路奔传说吧，两天两夜不用停下来，感受飙车一样的爽。最强的近战武器是冥界的蓝装爱丽丝，dps完胜特绿妖刀或拂格,诶嘿嘿,378.0,https://img1.doubanio.com/lpic/s28047519.jpg,419,动作
420,421,PC / Wii U / PS3 / Xbox 360 / SS/世嘉土星 / Arcade/街机,游戏 / 乱斗/清版 / 动作,8.5,龙与地下城：暗黑秘影 Dungeons & Dragons: Shadow over Mystara,https://www.douban.com/game/24840821/,45.0,非硬核玩家就别凑热闹了——仿它家在中国大热的三国战纪西游释厄传系列与之相比就是垃圾,Zeitgeist,68.0,https://img1.doubanio.com/lpic/s26812397.jpg,420,动作
421,422,PS2,游戏 / 射击 / 模拟 / 动作,8.4,皇牌空战4：破碎的天空 Ace Combat 04: Shattered Skies,https://www.douban.com/game/26377536/,45.0,Yellow13😭😭😭,The Eagle Of Pr,32.0,https://img3.doubanio.com/lpic/s28060043.jpg,421,动作
422,423,PC / PS2 / Xbox,游戏 / 冒险 / 动作,8.5,真三国无双4 真・三國無双4,https://www.douban.com/game/10758174/,45.0,无双4之后再无无双,Mikko,1421.0,https://img3.doubanio.com/lpic/s29283166.jpg,422,动作
423,424,MD/世嘉五代,游戏 / 策略 / 动作,8.6,大锤恐龙 Wani Wani World,https://www.douban.com/game/26762753/,45.0,新天利上少数通关的几个游戏之一,海客,14.0,https://img1.doubanio.com/lpic/s28588278.jpg,423,动作
424,425,PC / Mac / PS4 / Linux,游戏 / 冒险 / 动作,8.5,雨世界 Rain World,https://www.douban.com/game/26966373/,45.0,想变成一只猫咪去探险,大蛋,29.0,https://img3.doubanio.com/lpic/s29322260.jpg,424,动作
425,426,Arcade/街机,游戏 / 乱斗/清版 / 动作,8.5,三国战纪2,https://www.douban.com/game/27067390/,45.0,打击感强，可拼招，分支剧情多，道具多，个人觉得群雄争霸版本超越1代:人设精美，招式多样，道具法宝层出不穷，眼花缭乱，超必杀技华丽异常，冰雪漫天，天降火球，雷电天罚……各种武器防具，神器辅助，兵法援助，各种boss丧心病狂，司马懿分身，左慈老妖，曹操之剑，吕布的天下无双，真假吕布对决最热血……神作。igs最强作品,jy,76.0,https://img1.doubanio.com/lpic/s29882098.jpg,425,动作
426,427,PS,游戏 / 模拟 / 动作 / 飞行模拟,8.5,皇牌空战3：电子领域 Ace Combat 3: Electrosphere,https://www.douban.com/game/24756056/,45.0,试试咯,傻老爷们儿,45.0,https://img3.doubanio.com/lpic/s26737371.jpg,426,动作
427,428,PS2 / PS,游戏 / 角色扮演 / 冒险 / 动作,8.5,宿命传说 テイルズ オブ デスティニー,https://www.douban.com/game/19944533/,45.0,"还有比《夢であるように》更好听的主题曲吗？？ 
http://v.youku.com/v_show/id_XMTkwNzcyOTA0.html
http://v.youku.com/v_show/id_cz00XMTAxNjc0MA==.html",[已注销],95.0,https://img3.doubanio.com/lpic/s29508361.jpg,427,动作
428,429,PS4,游戏 / 冒险 / 动作,8.5,审判之眼：死神的遗言 JUDGE EYES: 死神の遺言,https://www.douban.com/game/30322917/,45.0,打一星的玩这个游戏了吗,春衫,379.0,https://img3.doubanio.com/lpic/s29889282.jpg,428,动作
429,430,FC/NES/红白机,游戏 / 乱斗/清版 / 角色扮演 / 体育 / 动作,8.5,热血曲棍球部：人仰马翻大乱斗！ いけいけ！熱血ホッケー部 すべってころんで大乱闘,https://www.douban.com/game/10787898/,45.0,因为这个游戏我居然很小的时候就知道冰球了，要知道我当时在河南，不下雪啊,中国式傻逼,174.0,https://img1.doubanio.com/lpic/s29462197.jpg,429,动作
430,431,PC / PS4 / Xbox One,游戏 / 角色扮演 / 冒险 / 动作,8.5,黑暗之魂3：阿里安德尔的灰烬 Dark Souls III: Ashes of Ariandel,https://www.douban.com/game/26894378/,45.0,缅怀一下莽过最终BOSS二阶段、以惊人手速换出宝箱头和渴望盾、然后望着第三管血条一脸懵逼的猛男们...,teilwal,427.0,https://img3.doubanio.com/lpic/s29101252.jpg,430,动作
431,432,FC/NES/红白机,游戏 / 横版过关 / 动作,8.5,兔宝宝历险记 Tiny Toon Adventures,https://www.douban.com/game/25964295/,45.0,我玩的这个很奇怪，开头是超级玛丽，然后碰到球后就可以变身那三个，我老选飞禽的,Farolito,251.0,https://img3.doubanio.com/lpic/s29271023.jpg,431,动作
432,433,GBA,游戏 / 横版过关 / 格斗 / 冒险 / 动作,8.5,超级马里奥Advance 3 スーパーマリオアドバンス3,https://www.douban.com/game/26875918/,45.0,这次又四个人物可以选,男巫,38.0,https://img1.doubanio.com/lpic/s29544308.jpg,432,动作
433,434,PC / Mac / Linux,游戏 / 冒险 / 动作,8.5,纸境奇缘 Epistory - Typing Chronicles,https://www.douban.com/game/27064341/,45.0,"太美了！！！画风好美，台词也很棒，第二章通关的那两句With glacial patience and steely will,she bent the tide to her will, though she would never be the same和Though great wisdom flowed from the springs, they had not been kind to her，真心感动！另外，通过打字来互动，就真的有种道成肉身的感觉，语言就是真实，真实就蕴含在语言之中，对于喜欢语言的人来讲简直太美了！",才没有,100.0,https://img3.doubanio.com/lpic/s29470180.jpg,433,动作
434,435,PC / Wii / FC/NES/红白机 / GB / Arcade/街机 / BBCM / FMT / X68K / C128 / SPEC / MSX / C64 / AST / APL2 / CPC / SMS / GG / AMI,游戏 / 横版过关 / 动作,8.5,泡泡龙(动作版) バブルボブル,https://www.douban.com/game/25778661/,45.0,继《太空侵略者》之后TAITO出品的影响最深远的游戏。,残响死灭,240.0,https://img1.doubanio.com/lpic/s32329588.jpg,434,动作
435,436,PC / Mac / PS4 / PSV/PS Vita / Nintendo Switch / Linux,游戏 / 冒险 / 动作,8.5,叛逆机械师 Iconoclasts,https://www.douban.com/game/27619947/,45.0,一个2D的横版过关游戏，为啥就这么好玩啊？,kingshark,19.0,https://img3.doubanio.com/lpic/s29676691.jpg,435,动作
436,437,PC / PS3 / Xbox 360,游戏 / 动作 / 第一人称射击,8.5,克莱夫·巴克的耶利哥 Clive Barker's Jericho,https://www.douban.com/game/10734236/,45.0,尽管游戏可玩性比较差，但其对地狱的塑造，是我迄今见过最符合地狱风格的。,Zobrist,129.0,https://img3.doubanio.com/lpic/s9090440.jpg,436,动作
437,438,PC,游戏 / 横版过关 / 动作,8.5,蛋头小子 Speedy Eggbert,https://www.douban.com/game/26368851/,45.0,"超级爱


",蛋头,15.0,https://img3.doubanio.com/lpic/s28050696.jpg,437,动作
438,439,PC / Mac / PS4 / Xbox One / Wii U / PS3 / Xbox 360 / PSV/PS Vita / Nintendo Switch / Linux,游戏 / 横版过关 / 乱斗/清版 / 动作,8.5,墨西哥英雄大混战 Guacamelee!,https://www.douban.com/game/25665732/,45.0,大家都说好玩，我玩起来却像吃屎系列。关卡设计很赞，但是风格太反胃,费拉塔勒拉斯号,261.0,https://img3.doubanio.com/lpic/s26972014.jpg,438,动作
439,440,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,游戏 / 射击 / 动作,8.5,挺进地牢 Enter the Gungeon,https://www.douban.com/game/26426292/,45.0,手残第一关打不过去，重在参与,MewX,269.0,https://img1.doubanio.com/lpic/s28112327.jpg,439,动作
440,441,NDS,游戏 / 角色扮演 / 动作,8.5,最终幻想 水晶编年史 时之回声 Final Fantasy Crystal Chronicles: Echoes of Time,https://www.douban.com/game/26369063/,45.0,和动动砍过的漫长时光,Nemuru_Baka,65.0,https://img3.doubanio.com/lpic/s28050874.jpg,440,动作
441,442,PC / PS4 / Xbox One / PS3 / Xbox 360,游戏 / 射击 / 冒险 / 动作,8.5,合金装备索利德5：原爆点 Metal Gear Solid V: Ground Zeroes,https://www.douban.com/game/25854060/,45.0,这就是所谓的“每次抬头看屏幕上都是一个男人撅着屁股往前走”游戏,[已注销],1001.0,https://img1.doubanio.com/lpic/s29509827.jpg,441,动作
442,443,GBA,游戏 / 动作,8.4,铁臂阿童木：阿童木心之秘密 ASTRO BOY 鉄腕アトム アトムハートの秘密,https://www.douban.com/game/26381547/,45.0,爽快度爆炸,gamehrc,48.0,https://img3.doubanio.com/lpic/s29794625.jpg,442,动作
443,444,GBA,游戏 / 格斗 / 动作,8.5,龙珠Z：舞空斗剧 ドラゴンボールZ 舞空闘劇,https://www.douban.com/game/26381541/,45.0,短笛跟踪波绝逼bug,日光蔽体的尼采,198.0,https://img1.doubanio.com/lpic/s28063848.jpg,443,动作
444,445,PC / PS2 / Xbox / NGC/GameCube,游戏 / 横版过关 / 动作,8.6,索尼克英雄 Sonic Heroes,https://www.douban.com/game/26347003/,45.0,整个系列中最喜欢的一作,大熊,23.0,https://img1.doubanio.com/lpic/s29493747.jpg,444,动作
445,446,PC,游戏 / 模拟 / 角色扮演 / 动作,8.5,露塞提娅：道具屋经营妙方 ルセッティア～アイテム屋さんのはじめ方～,https://www.douban.com/game/25933566/,45.0,"游戏设定比较特殊.经营角色配冒险,画风点赞",梦丶雨,83.0,https://img3.doubanio.com/lpic/s27345131.jpg,445,动作
446,447,PC / Mac,游戏 / 模拟 / 策略 / 动作,8.5,黑与白2 Black & White 2,https://www.douban.com/game/20431908/,45.0,谁你妈居然不给五星···这是上古神作，而且现在玩依然棒,螃蟹|OCFM,37.0,https://img3.doubanio.com/lpic/s24477490.jpg,446,动作
447,448,PC / Xbox One,游戏 / 冒险 / 动作,8.5,战争机器：终极版  Gears of War: Ultimate Edition,https://www.douban.com/game/26434256/,45.0,极其出色的重制画面和如握在手的拟真手感，隔了那么多年战争机器依然是一款优秀的TPS游戏。然而剧情和队友AI屡屡蠢得让人想哭……,Zygoballus,107.0,https://img3.doubanio.com/lpic/s29326253.jpg,447,动作
448,449,PC / Mac / Xbox 360 / PS / N64/任天堂64 / ZBO / AMI,游戏 / 动作 / 第一人称射击,8.5,雷神之锤2 Quake II,https://www.douban.com/game/25890774/,45.0,大学时各种难度下通关不过瘾，还找到了好几个隐藏关卡。,许也,102.0,https://img3.doubanio.com/lpic/s27287322.jpg,448,动作
449,450,PS4 / Xbox One / Nintendo Switch,游戏 / 角色扮演 / 动作,8.5,暗黑破坏神3：永恒之战版 Diablo III：Eternal Collection,https://www.douban.com/game/30302274/,45.0,玩起来容易停不下来……不是因为制作多好，主要是，真的爽。,梦话患者,136.0,https://img1.doubanio.com/lpic/s29913869.jpg,449,动作
450,451,FC/NES/红白机,游戏 / 乱斗/清版 / 角色扮演 / 冒险 / 动作,8.5,热血时代剧：全员集合 くにおくんの時代劇だよ全員集合！,https://www.douban.com/game/10787899/,45.0,FC上从没见过此卡。后来有了电脑模拟器上找到它，但早已无了兴致、、、,容嬷嬷侧面还行,97.0,https://img1.doubanio.com/lpic/s29462199.jpg,450,动作
451,452,PC,游戏 / 横版过关 / 动作,8.4,破门而入：战术小队 Door Kickers: Action Squad,https://www.douban.com/game/30121411/,45.0,横版彩六,海岛,27.0,https://img3.doubanio.com/lpic/s29673523.jpg,451,动作
